index,mtx,m,n,nnz,mp16,mp4,mpnz
1591,1758_nasa2910(0).mtx,2910,2910,174296,38210,663960,13062106
1592,2653_Si87H76.mtx,240369,240369,10661631,37568562,168412147,851575071
1593,0048_Stranke94.mtx,10,10,90,1,27,810
1594,2592_consph.mtx,83334,83334,6010480,2813499,22870944,463845030
1595,1643_g7jac040sc.mtx,11790,11790,114671,550005,1221098,1538270
1596,1012_LeGresley_2508.mtx,2508,2508,16727,15718,121976,132177
1597,1729_hangGlider_5.mtx,16011,16011,155246,893674,13119342,203882914
1598,1340_kineticBatchReactor_2.mtx,4361,4361,44840,69171,415726,5220516
1599,2233_NotreDame_www.mtx,325729,325729,929849,720883,2382893,9582632
1600,0364_dwt_209.mtx,209,209,1743,928,6075,15597
1601,1305_freeFlyingRobot_11.mtx,5438,5438,40054,26506,179543,1526122
1602,1995_nemeth05.mtx,9506,9506,394808,21555,696977,16820280
1603,1916_c-61.mtx,43618,43618,310016,665327,2136639,14455330
1604,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,136397330,283768137,88151660
1605,0880_adder_dcop_62.mtx,1813,1813,11246,64442,208557,1848518
1606,0726_ukerbe1_dual.mtx,1866,1866,7076,3273,15135,27144
1607,0164_west0167.mtx,167,167,507,137,870,1407
1608,1781_CAG_mat1916.mtx,1916,1916,195985,963079,10552855,23906803
1609,1933_pwt.mtx,36519,36519,326107,159211,1040776,2934955
1610,2190_vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,7393555,37917875,46660344
1611,2661_kim2.mtx,456976,456976,11330020,2637855,25071884,281999272
1612,2605_shipsec8.mtx,114919,114919,6653399,2071485,20392388,408693553
1613,2242_transient.mtx,178866,178866,961790,41475156,403716061,3880045641
1614,0369_tumorAntiAngiogenesis_1.mtx,205,205,1783,712,5287,54769
1615,1710_bauru5727.mtx,40366,40366,145019,125749,343885,800030
1616,0232_fs_183_4.mtx,183,183,1069,864,5284,20381
1617,1299_G31.mtx,2000,2000,39980,1251627,2780490,840822
1618,2230_ne2010.mtx,193352,193352,913854,6550307,10668088,5519666
1619,1735_g7jac050sc.mtx,14760,14760,157990,968242,2081633,2568056
1620,1557_fv3.mtx,9801,9801,87025,22329,115835,776161
1621,1366_mhd1280a.mtx,1280,1280,47906,2800,52579,2082958
1622,1193_plbuckle.mtx,1282,1282,30644,3823,89615,759436
1623,2703_af_shell6.mtx,504855,504855,17588875,1668176,22688918,613607875
1624,1823_ABACUS_shell_md.mtx,23412,23412,218484,504926,3287381,2079018
1625,1956_mark3jac120.mtx,54929,54929,342475,986299,2888137,2352042
1626,2149_TSOPF_RS_b39_c19.mtx,38098,38098,684206,75850,701345,4831760
1627,0441_lshp_406.mtx,406,406,2716,1086,6098,18392
1628,2495_3dtube.mtx,45330,45330,3213618,1178380,11449209,299381624
1629,0277_can_187.mtx,187,187,1491,328,2861,12269
1630,2248_pkustk01.mtx,22044,22044,979380,439106,3005797,52525314
1631,0836_SciMet.mtx,3084,3084,10413,65875,94606,46948
1632,0718_can_715.mtx,715,715,6665,2979,18357,86881
1633,0900_adder_dcop_22.mtx,1813,1813,11246,64442,208557,1848518
1634,0084_pores_1.mtx,30,30,180,8,212,1068
1635,1053_G47.mtx,1000,1000,19980,234809,1193645,418424
1636,2067_ted_AB.mtx,10605,10605,522387,68195,1682237,30059308
1637,2762_vas_stokes_1M.mtx,1090664,1090664,34767207,117934553,400219487,985679918
1638,2494_amazon0312.mtx,400727,400727,3200440,13883429,19405515,28379421
1639,1762_t2dah_a.mtx,11445,11445,176117,61822,450222,2881433
1640,1695_cavity17.mtx,4562,4562,138187,26811,379597,5266377
1641,2271_ibm_matrix_2.mtx,51448,51448,1056610,1857345,5590568,28572895
1642,2516_mycielskian14.mtx,12287,12287,3695512,21951423,500859659,3141203886
1643,2124_rajat28.mtx,87190,87190,607235,9563426,112098938,910717165
1644,1494_EX4(0).mtx,2600,2600,71760,185307,1329571,1987440
1645,0168_lnsp_131.mtx,131,131,536,160,1592,3142
1646,1966_a0nsdsil.mtx,80016,80016,355034,993984,13058494,201495078
1647,1747_Muu.mtx,7102,7102,170134,57096,567822,4783150
1648,1989_c-54.mtx,31793,31793,391693,567102,3978727,49537895
1649,0853_adder_dcop_01.mtx,1813,1813,11156,64272,206947,1839197
1650,2698_af_1_k101.mtx,503625,503625,17550675,1676359,22524981,612413375
1651,2714_eu-2005.mtx,862664,862664,19235140,60331823,181997697,849268919
1652,1516_cavity14.mtx,2597,2597,76367,15197,216649,2849767
1653,1113_G38.mtx,2000,2000,23558,472473,1350489,663520
1654,1220_cavity08.mtx,1182,1182,32747,6566,85254,1169457
1655,2134_rajat17.mtx,94294,94294,641159,9681150,112253948,904719545
1656,0984_pde2961.mtx,2961,2961,14585,6708,34601,72053
1657,1626_as-caida.mtx,31379,31379,106762,11958542,24745664,29919302
1658,2688_TSOPF_RS_b2383.mtx,38120,38120,16171169,1201260,14709178,127949437
1659,2193_ky2010.mtx,161672,161672,787778,7169481,11127968,5418222
1660,2086_stokes128.mtx,49666,49666,558594,260609,1247193,6565402
1661,1435_meg1.mtx,2904,2904,58142,15302,89551,1069428
1662,0115_curtis54.mtx,54,54,291,43,364,1777
1663,0906_adder_dcop_33.mtx,1813,1813,11246,64442,208557,1848518
1664,0227_GD00_c.mtx,638,638,1041,2420,5218,3568
1665,1041_wang1.mtx,2903,2903,19093,4328,30236,126641
1666,0347_bcspwr05.mtx,443,443,1623,5048,8981,7045
1667,0599_M40PI_n1.mtx,2028,2028,5007,1317,5068,12965
1668,2784_af_shell10.mtx,1508065,1508065,52672325,5474997,68000535,1840916875
1669,0841_rotor2.mtx,791,791,10685,1074,9387,85377
1670,2570_tmt_sym.mtx,726713,726713,5080961,1688812,8836447,36262373
1671,1285_jan99jac020.mtx,6774,6774,38692,82686,167789,308925
1672,2021_ncvxqp5.mtx,62500,62500,424966,1201481,4496542,3401876
1673,0877_adder_dcop_58.mtx,1813,1813,11246,64442,208557,1848518
1674,0602_Roget.mtx,1022,1022,5075,19988,51854,34773
1675,2096_c-68.mtx,64810,64810,566006,2823741,6732543,27575084
1676,1698_cca.mtx,49152,49152,139264,130048,348160,401408
1677,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,1966192,1995303,1331444
1678,1212_Goodwin_010.mtx,1182,1182,32282,6880,132281,1149932
1679,0578_cdde2.mtx,961,961,4681,1471,11225,22917
1680,0446_problem1.mtx,415,415,2779,3086,12568,19041
1681,2349_nemeth26.mtx,9506,9506,1511760,131929,6500471,246447354
1682,2246_sinc18.mtx,16428,16428,973826,4809618,21594673,64118935
1683,0022_mycielskian4.mtx,11,11,40,1,27,150
1684,0508_bcsstm24.mtx,3562,3562,3562,223,891,3562
1685,2569_mono_500Hz.mtx,169410,169410,5036288,44250455,111826731,204030968
1686,0749_fpga_trans_01.mtx,1220,1220,7382,7867,42577,87306
1687,2204_nj2010.mtx,169588,169588,829912,6415307,9583145,5337990
1688,2445_ASIC_680ks.mtx,682712,682712,2329176,2721230,6786730,20294474
1689,2665_troll.mtx,213453,213453,11985111,2570279,31984110,708402807
1690,2575_F2.mtx,71505,71505,5294285,8544718,43609051,492807103
1691,0934_G52.mtx,1000,1000,11832,124425,506827,293758
1692,0977_Erdos972.mtx,5488,5488,14170,382415,521910,230790
1693,2523_barrier2-2.mtx,113076,113076,3805068,47778286,105402239,198352590
1694,2618_G3_circuit.mtx,1585478,1585478,7660826,5782171,19569552,37669362
1695,0703_lowThrust_1.mtx,584,584,6133,7288,31735,167297
1696,2160_Zd_Jac3_db.mtx,22835,22835,713907,475704,11096832,76280771
1697,1974_c-53.mtx,30235,30235,372213,794934,7973997,191127691
1698,0666_fpga_dcop_39.mtx,1220,1220,5892,4802,22651,46772
1699,2567_ecology1.mtx,1000000,1000000,4996000,1928754,6227508,24964008
1700,2310_ok2010.mtx,269118,269118,1274148,12653779,16737446,8261404
1701,0554_fs_541_1.mtx,541,541,4285,3207,10809,31399
1702,1972_RFdevice.mtx,74104,74104,365580,239906,1258823,1803458
1703,2239_ASIC_100k.mtx,99340,99340,954163,40639152,1149918162,17609126851
1704,2103_crystm03.mtx,24696,24696,583770,457446,3722978,14349714
1705,1948_me2010.mtx,69518,69518,335476,2618651,4037643,2363456
1706,1655_conf6_0-4x4-20.mtx,3072,3072,119808,43712,328704,4672512
1707,2747_wiki-topcats.mtx,1791489,1791489,28511807,2145206374,3410484151,2662974839
1708,1664_hi2010.mtx,25016,25016,124126,1081233,1512053,903580
1709,0304_oscil_dcop_10.mtx,430,430,1544,1383,4785,6450
1710,0652_fpga_dcop_44.mtx,1220,1220,5892,4802,22651,46772
1711,0418_dwa512.mtx,512,512,2480,360,2848,12176
1712,2408_conf6_0-8x8-30.mtx,49152,49152,1916928,730112,5259264,74760192
1713,2511_ca2010.mtx,710145,710145,3489366,32370558,41273684,23117770
1714,1560_t2d_q4.mtx,9801,9801,87025,22329,115835,776161
1715,1101_c-20.mtx,2921,2921,22685,20427,91091,637629
1716,1379_delaunay_n13.mtx,8192,8192,49094,50448,201518,308986
1717,1680_bodyy6.mtx,19366,19366,134748,49593,241328,941508
1718,0812_G15.mtx,800,800,9322,74410,362928,226024
1719,0682_fpga_dcop_28.mtx,1220,1220,5892,4802,22651,46772
1720,0520_sherman4.mtx,1104,1104,3786,1157,5682,20046
1721,1357_Oregon-1.mtx,11492,11492,46818,2444719,7810736,12434672
1722,2707_af_shell3.mtx,504855,504855,17588875,1668176,22688918,613607875
1723,0086_GD96_b.mtx,111,111,193,0,0,0
1724,2517_power197k.mtx,197156,197156,3698357,48750652,138878354,324321523
1725,0222_ck104.mtx,104,104,992,133,600,9600
1726,2023_loc-Brightkite.mtx,58228,58228,428156,13219247,24703524,27274962
1727,2537_iChem_Jacobian.mtx,274087,274087,4137369,4446730,28110732,63782589
1728,2015_onera_dual.mtx,85567,85567,419201,508710,1680848,2061659
1729,0559_ex1.mtx,216,216,4352,542,12584,104894
1730,1800_g7jac060.mtx,17730,17730,203316,1463038,3123529,3827140
1731,0475_cage7.mtx,340,340,3084,1864,15115,30896
1732,1473_flowmeter0.mtx,9669,9669,67391,67413,421602,471189
1733,2044_wathen100.mtx,30401,30401,471601,148683,802379,7761221
1734,2384_Lin.mtx,256000,256000,1766400,667000,2991520,12212800
1735,1937_shallow_water1.mtx,81920,81920,327680,81920,327680,1310720
1736,0684_fpga_dcop_20.mtx,1220,1220,5892,4802,22651,46772
1737,1843_lhr10c.mtx,10672,10672,232633,39109,546899,5100429
1738,2744_cage14.mtx,1505785,1505785,27130349,87169480,263525133,532205737
1739,2520_s4dkt3m2.mtx,90449,90449,3753461,357904,5294045,156412181
1740,1291_freeFlyingRobot_9.mtx,4778,4778,39964,21891,141286,1314620
1741,0402_Chebyshev1.mtx,261,261,2319,173,903,16645
1742,2228_fe_tooth.mtx,78136,78136,905182,1394392,6072391,12429246
1743,0670_fpga_dcop_38.mtx,1220,1220,5892,4802,22651,46772
1744,2295_az2010.mtx,241666,241666,1196094,11576609,14563020,9118500
1745,2055_fxm4_6(0).mtx,18892,18892,497844,10960581,13704295,25985314
1746,2790_GAP-road.mtx,23947347,23947347,57708624,113287022,249156907,159734066
1747,0636_spaceStation_2.mtx,329,329,5817,2236,22198,126053
1748,1130_soc-sign-bitcoin-alpha.mtx,3783,3783,24186,371756,1587806,1256332
1749,1899_sinc12.mtx,7500,7500,294986,856986,4607679,13042795
1750,0804_jagmesh6.mtx,1377,1377,8993,3085,20025,59763
1751,2194_m133-b3.mtx,200200,200200,800800,1575306,4486672,3203200
1752,1393_n3c6-b7.mtx,6435,6435,51480,38170,179282,411840
1753,1902_Reuters911.mtx,13332,13332,296076,39994320,67431391,65960716
1754,0595_plsk1919.mtx,1919,1919,4831,234,1257,4686
1755,1873_ex19.mtx,12005,12005,259879,89531,782442,7437975
1756,2073_psmigr_2.mtx,3140,3140,540022,6426413,83446390,229532876
1757,2781_hugetrace-00020.mtx,16002413,16002413,47997626,81714151,140476347,143973652
1758,1568_big_dual.mtx,30269,30269,89858,222922,578142,267676
1759,1814_c-47.mtx,15343,15343,211401,778703,6686092,26126381
1760,2485_cfd2.mtx,123440,123440,3087898,1582485,13084488,79084402
1761,1988_garon2.mtx,13535,13535,390607,694906,3636254,12856995
1762,2718_fem_hifreq_circuit.mtx,491100,491100,20239237,33785828,107949477,963431629
1763,0680_fpga_dcop_15.mtx,1220,1220,5892,4802,22651,46772
1764,1029_mhd3200b.mtx,3200,3200,18316,1790,7160,117198
1765,2181_lhr34c.mtx,35152,35152,764014,130533,1800843,16647454
1766,0422_dwt_307.mtx,307,307,2523,696,5437,21101
1767,1743_c-48.mtx,18354,18354,166080,518290,1597879,6723776
1768,2702_af_shell8.mtx,504855,504855,17588875,1668176,22688918,613607875
1769,0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,1264,9870,114145
1770,0050_GD95_b.mtx,73,73,96,35,200,112
1771,0238_rdb200l.mtx,200,200,1120,249,988,6336
1772,1439_G59.mtx,5000,5000,59140,2207042,4596346,1942120
1773,2715_wikipedia-20051105.mtx,1634989,1634989,19753078,2631948873,3350691368,2373873670
1774,0674_fpga_dcop_19.mtx,1220,1220,5892,4802,22651,46772
1775,2607_TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,434158,5948531,53335853
1776,2441_exdata_1.mtx,6001,6001,2269501,935482,54317623,3390807001
1777,0121_impcol_b.mtx,59,59,312,33,320,1702
1778,1992_nemeth04.mtx,9506,9506,394808,21555,696977,16820280
1779,2148_heart3.mtx,2339,2339,682797,171391,5440085,212702871
1780,0286_oscil_dcop_43.mtx,430,430,1544,1383,4785,6450
1781,1427_MISKnowledgeMap.mtx,2427,2427,57022,2014256,4810228,1766158
1782,1838_onetone2.mtx,36057,36057,227628,277053,1078210,1381989
1783,1901_EX6(0).mtx,6545,6545,295680,1212459,8051697,13376160
1784,0907_adder_dcop_02.mtx,1813,1813,11246,64442,208557,1848518
1785,0073_GD99_c.mtx,105,105,149,137,450,243
1786,0315_oscil_dcop_37.mtx,430,430,1544,1383,4785,6450
1787,2631_torso1.mtx,116158,116158,8516500,3602030,136589511,7598748124
1788,2508_Chevron3.mtx,381381,381381,3413113,879382,4556546,30640801
1789,1345_TS.mtx,2142,2142,45262,4468,55562,989986
1790,2479_ramage02.mtx,16830,16830,2866352,1329102,35557686,535195176
1791,1463_p2p-Gnutella24.mtx,26518,26518,65369,188499,209713,236075
1792,2156_c-72.mtx,84064,84064,707558,1819742,6220850,47030816
1793,2010_nemeth11.mtx,9506,9506,408264,22113,721873,18016852
1794,0111_ex5.mtx,27,27,279,8,317,3159
1795,1508_kineticBatchReactor_4.mtx,7105,7105,74869,134692,1376090,17531171
1796,0130_chesapeake.mtx,39,39,340,27,607,4436
1797,0203_bcsstm19.mtx,817,817,817,52,205,817
1798,0573_rdb800l.mtx,800,800,4640,1344,4468,27056
1799,2701_af_shell9.mtx,504855,504855,17588875,1668176,22688918,613607875
1800,1460_rajat07.mtx,14842,14842,63913,98974,264167,293725
1801,0621_dynamicSoaringProblem_1.mtx,647,647,5367,3221,17669,129705
1802,0919_adder_dcop_45.mtx,1813,1813,11246,64442,208557,1848518
1803,1286_jan99jac020sc.mtx,6774,6774,38692,82686,167789,308925
1804,2262_gyro_k.mtx,17361,17361,1021159,1089502,6718823,77897567
1805,1705_ted_B.mtx,10605,10605,144579,11779,318158,3536877
1806,1860_astro-ph.mtx,16706,16706,242502,4822742,7138251,10893416
1807,1458_bayer02.mtx,13935,13935,63679,37988,175220,291230
1808,1740_lock3491.mtx,3491,3491,160444,18009,250005,7959734
1809,0729_can_634.mtx,634,634,7228,5542,30887,91756
1810,0806_laser.mtx,3002,3002,9000,1446,4263,28992
1811,1971_c-65.mtx,48066,48066,360528,697429,2429043,19899180
1812,1322_rajat01.mtx,6833,6833,43250,110267,1090201,5373531
1813,1230_G60.mtx,7000,7000,34296,467349,489003,201404
1814,1145_shermanACa.mtx,3432,3432,25220,104443,201757,190665
1815,2200_nemeth19.mtx,9506,9506,818302,46597,1795375,70982630
1816,2543_pkustk10.mtx,80676,80676,4308984,1189399,8220939,233628624
1817,1737_bayer04.mtx,20545,20545,159082,50786,271126,1229713
1818,0477_bcsstk20.mtx,485,485,3135,247,4372,22965
1819,0612_nos5.mtx,468,468,5172,1754,18543,59986
1820,2212_soc-sign-epinions.mtx,131828,131828,841372,87493531,121923371,95900856
1821,0370_sphere3.mtx,258,258,1794,369,5471,12498
1822,1268_poli3.mtx,16955,16955,37849,55689,76121,97492
1823,2042_OPF_10000.mtx,43887,43887,467711,258441,1295758,6561499
1824,1697_rail_20209.mtx,20209,20209,139233,208574,788167,1037815
1825,2347_nemeth23.mtx,9506,9506,1506810,131681,6295029,244444956
1826,1159_bcsstk21.mtx,3600,3600,26600,8279,90512,201128
1827,0513_bfwa398.mtx,398,398,3678,1423,16968,39330
1828,0774_G33.mtx,2000,2000,8000,3125,23980,32000
1829,2627_PR02R.mtx,161070,161070,8185136,1938456,30220347,471911391
1830,0118_mesh1e1.mtx,48,48,306,27,782,2002
1831,1724_wing_nodal.mtx,10937,10937,150976,5759712,6670451,2173642
1832,2377_venkat01.mtx,62424,62424,1717792,604120,743732,47598848
1833,0385_mesh2e1.mtx,306,306,2018,970,4155,13740
1834,2213_ss1.mtx,205282,205282,845089,1067415,4251195,5239019
1835,0183_GD01_Acap.mtx,953,953,645,1227,1604,1406
1836,0488_dwt_346.mtx,346,346,3226,610,10845,36078
1837,2089_cage11.mtx,39082,39082,559722,1280577,5095525,8798562
1838,1477_mhd3200a.mtx,3200,3200,68026,1790,89511,1518658
1839,0982_adder_trans_01.mtx,1814,1814,14579,130966,373007,2174239
1840,1581_bayer10.mtx,13436,13436,94926,34275,178399,663922
1841,1830_s3rmt3m1.mtx,5489,5489,219521,17994,340291,8926841
1842,0653_fpga_dcop_43.mtx,1220,1220,5892,4802,22651,46772
1843,0043_jgl011.mtx,11,11,76,1,27,506
1844,2699_af_5_k101.mtx,503625,503625,17550675,1676359,22524981,612413375
1845,1367_circuit_3.mtx,12127,12127,48137,288653,2636431,13338797
1846,0575_bp_1000.mtx,822,822,4661,14621,34612,24629
1847,1428_whitaker3_dual.mtx,19190,19190,57162,37820,160759,170670
1848,1302_p2p-Gnutella04.mtx,10879,10879,39994,221969,269494,180230
1849,2685_patents.mtx,3774768,3774768,14970767,77638342,79054602,67357748
1850,0460_bfwb398.mtx,398,398,2910,1423,14310,23750
1851,0165_lesmis.mtx,77,77,508,125,1201,6124
1852,0259_can_144.mtx,144,144,1296,225,1188,12960
1853,1171_bayer07.mtx,3268,3268,27836,6583,36084,281667
1854,2185_trans5.mtx,116835,116835,766396,54085239,842958660,13044214110
1855,0092_dwt_72.mtx,72,72,222,29,292,712
1856,2440_H2O.mtx,67024,67024,2216736,5506745,28358662,74860720
1857,2756_coPapersCiteseer.mtx,434102,434102,32073440,85557928,634379399,6822448658
1858,1738_bcsstk24.mtx,3562,3562,159910,16689,219177,7648850
1859,2670_TSOPF_FS_b300_c3.mtx,84414,84414,13135930,36799217,1999016098,119817914048
1860,2301_caidaRouterLevel.mtx,192244,192244,1218132,43300138,51800691,46155586
1861,1857_luxembourg_osm.mtx,114599,114599,239332,134515,419267,519206
1862,0074_d_ss.mtx,53,53,149,30,202,430
1863,2828_nlpkkt160.mtx,8345600,8345600,229518112,166583536,731143568,6372858304
1864,0659_fpga_dcop_42.mtx,1220,1220,5892,4802,22651,46772
1865,2686_Si41Ge41H72.mtx,185639,185639,15011265,65929029,342848074,4206695551
1866,0065_GD01_c.mtx,33,33,135,5,106,561
1867,2004_nemeth10.mtx,9506,9506,401448,22113,713445,17428672
1868,1701_mplate.mtx,5962,5962,142190,133967,1004613,3815100
1869,1730_vt2010.mtx,32580,32580,155598,1263396,1970373,1064276
1870,2760_road_central.mtx,14081816,14081816,33866826,121791095,161682893,93609832
1871,1153_p2p-Gnutella09.mtx,8114,8114,26013,133831,167292,108864
1872,0098_d_dyn.mtx,87,87,238,88,507,656
1873,0451_west0655.mtx,655,655,2854,1339,7244,12272
1874,2599_delaunay_n20.mtx,1048576,1048576,6291372,6561813,25188497,39621116
1875,2834_uk-2002.mtx,18520486,18520486,298113762,233975033,1350371666,14603305014
1876,0161_rw136.mtx,136,136,479,68,1132,1765
1877,1035_rdb3200l.mtx,3200,3200,18880,3958,18928,111696
1878,2417_mixtank_new.mtx,29957,29957,1995041,10427225,57871888,176887371
1879,2393_ASIC_320ks.mtx,321671,321671,1827807,3720881,11290258,30715647
1880,1001_bcsstm25.mtx,15439,15439,15439,965,3860,15439
1881,0794_dwt_1005.mtx,1005,1005,8621,3477,20056,87115
1882,2423_water_tank.mtx,60740,60740,2035281,1417207,12939687,75789124
1883,0963_USpowerGrid.mtx,4941,4941,13188,47295,91019,51054
1884,2563_netherlands_osm.mtx,2216688,2216688,4882476,6017186,14657931,11503854
1885,0295_oscil_dcop_12.mtx,430,430,1544,1383,4785,6450
1886,2025_bcsstk17.mtx,10974,10974,428650,72768,797494,19350466
1887,0619_M40PI_n.mtx,2182,2182,5341,1669,6278,13827
1888,2726_as-Skitter.mtx,1696415,1696415,22190596,1270270039,5186098779,32065521958
1889,1544_jan99jac040sc.mtx,13694,13694,82842,229582,422862,732445
1890,2364_lp1.mtx,534388,534388,1643420,1110137024,17310782263,62326145016
1891,2002_mark3jac140.mtx,64089,64089,399735,1152039,3372843,2746162
1892,1834_lowThrust_11.mtx,18368,18368,223801,384694,7259115,104749361
1893,0491_685_bus.mtx,685,685,3249,2311,14200,17609
1894,1605_LF10000.mtx,19998,19998,99982,8744,44990,499882
1895,1964_HEP-th-new.mtx,27770,27770,352807,13775120,16717267,7473942
1896,2642_pattern1.mtx,19242,19242,9323432,326673045,6501592483,7292315690
1897,0969_CAG_mat364.mtx,364,364,13585,12157,312087,588743
1898,1547_G63.mtx,7000,7000,82918,3676208,7022704,2831410
1899,0099_d_dyn1.mtx,87,87,238,88,507,656
1900,1253_wb-cs-stanford.mtx,9914,9914,36854,40586,118198,718562
1901,2338_windscreen.mtx,22692,22692,1482390,404911,4383557,101783682
1902,0450_Erdos991.mtx,492,492,2834,20940,64700,39532
1903,2843_nlpkkt240.mtx,27993600,27993600,774472352,567260616,2471768488,21564317504
1904,2077_ford2.mtx,100196,100196,544688,496571,1692565,3204330
1905,2787_boneS10.mtx,914898,914898,55468422,18512842,174405153,3742712082
1906,1033_eris1176.mtx,1176,1176,18552,5370,51332,951554
1907,2709_human_gene2.mtx,14340,14340,18068388,692758835,16317668725,49883051738
1908,0309_oscil_dcop_01.mtx,430,430,1544,1383,4785,6450
1909,2435_144.mtx,144649,144649,2148786,29791368,34725209,32989434
1910,0827_S80PI_n1.mtx,4028,4028,9927,2192,9568,25565
1911,0091_can_62.mtx,62,62,218,44,362,830
1912,0055_bcsstm03.mtx,112,112,112,7,28,112
1913,0606_dwt_592.mtx,592,592,5104,1851,9342,45532
1914,0276_bcsstm11.mtx,1473,1473,1473,93,369,1473
1915,0506_tols1090.mtx,1090,1090,3546,624,3500,41416
1916,0560_bcsstk02.mtx,66,66,4356,125,4913,287496
1917,2603_pkustk13.mtx,94893,94893,6616827,9454879,61265470,562997403
1918,1278_G9.mtx,800,800,38352,125000,3147208,1874210
1919,1161_qc324.mtx,324,324,26730,1821,50149,2205306
1920,2225_ar2010.mtx,186211,186211,904310,7689071,11281246,5985124
1921,1142_dwt_2680.mtx,2680,2680,25026,13222,71712,242920
1922,1670_jan99jac060sc.mtx,20614,20614,127182,392101,693750,1164705
1923,2706_af_shell2.mtx,504855,504855,17588875,1668176,22688918,613607875
1924,0217_lop163.mtx,163,163,935,86,1265,5397
1925,2322_pli.mtx,22695,22695,1350309,758719,9563752,99698581
1926,0858_adder_dcop_07.mtx,1813,1813,11226,64147,208179,1848267
1927,1091_bcsstk10.mtx,1086,1086,22070,2818,41712,482794
1928,0244_dwt_162.mtx,162,162,1182,227,2205,9112
1929,2226_HTC_336_4438.mtx,226340,226340,904522,2010467,29491101,270612786
1930,0871_adder_dcop_67.mtx,1813,1813,11246,64442,208557,1848518
1931,0873_adder_dcop_69.mtx,1813,1813,11246,64442,208557,1848518
1932,1456_fd18.mtx,16428,16428,63406,41002,145661,250174
1933,0692_fs_760_1.mtx,760,760,5976,7283,13976,57746
1934,2581_para-6.mtx,155924,155924,5416358,42924446,129868169,265536544
1935,2068_std1_Jac3_db.mtx,21982,21982,531826,313006,6318964,53597447
1936,1411_c-32.mtx,5975,5975,54471,41680,881472,25216151
1937,1408_ncvxqp9.mtx,16554,16554,54040,85744,317566,214416
1938,1433_whitaker3.mtx,9800,9800,57978,31665,136702,345638
1939,2637_Ga19As19H42.mtx,133123,133123,8884839,38806199,182984737,2010298639
1940,1156_barth.mtx,6691,6691,26439,126535,139936,92002
1941,0198_can_96.mtx,96,96,768,44,1584,6336
1942,0212_plskz362.mtx,362,362,880,33,235,836
1943,2635_atmosmodj.mtx,1270432,1270432,8814880,5041720,15143380,61238128
1944,0894_adder_dcop_65.mtx,1813,1813,11246,64442,208557,1848518
1945,2127_bcsstk29.mtx,13992,13992,619488,117257,1077364,30850506
1946,0882_adder_dcop_38.mtx,1813,1813,11246,64442,208557,1848518
1947,1207_dynamicSoaringProblem_3.mtx,2871,2871,32022,17963,135070,2060906
1948,1623_crystm01.mtx,4875,4875,105339,75081,723243,2415525
1949,0698_bcspwr08.mtx,1624,1624,6050,9168,28680,27278
1950,1575_stufe-10.mtx,24010,24010,92828,68469,261803,361688
1951,0124_dwt_66.mtx,66,66,320,55,449,1578
1952,0744_jagmesh3.mtx,1089,1089,7361,2579,16163,50239
1953,1985_g7jac100sc.mtx,29610,29610,384636,3733134,8047833,9813907
1954,0925_extr1b.mtx,2836,2836,11404,4681,30816,45246
1955,1967_bcsstk38.mtx,8032,8032,355460,82454,1009040,19089460
1956,0169_lns_131.mtx,131,131,536,196,1283,3142
1957,1342_qpband.mtx,20000,20000,45000,10940,26250,105000
1958,2488_webbase-1M.mtx,1000005,1000005,3105536,2614902,10672470,69524195
1959,2524_barrier2-4.mtx,113076,113076,3805068,47778286,105402239,198352590
1960,0683_fpga_dcop_17.mtx,1220,1220,5892,4802,22651,46772
1961,2467_nxp1.mtx,414604,414604,2656177,24442332,208868454,2989118765
1962,2199_TSOPF_RS_b162_c4.mtx,20374,20374,812749,75499,758870,6156157
1963,0834_S80PI_n.mtx,4182,4182,10261,2544,10778,26427
1964,0066_bcsstm22.mtx,138,138,138,9,35,138
1965,0448_lns_511.mtx,511,511,2796,1058,9611,19452
1966,1760_epb2.mtx,25228,25228,175027,63011,358370,1198838
1967,2442_web-Stanford.mtx,281903,281903,2312497,49904052,53660406,44110669
1968,1338_bips98_1450.mtx,11305,11305,44678,54887,179773,269546
1969,1028_spaceStation_7.mtx,1134,1134,18252,18784,87133,376914
1970,0734_rdb1250l.mtx,1250,1250,7300,2723,14093,42816
1971,2835_mycielskian18.mtx,196607,196607,300933832,14243976271,320541961145,2020980818406
1972,2150_rgg_n_2_16_s0.mtx,65536,65536,684254,3320892,20394329,7835510
1973,2455_vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,716862120,1044294663,324579262
1974,0126_GD97_a.mtx,84,84,332,185,2719,1316
1975,2534_cant.mtx,62451,62451,4007383,961832,14149531,269486473
1976,1554_kineticBatchReactor_8.mtx,8052,8052,85194,158289,1245542,22662382
1977,1954_onetone1.mtx,36057,36057,341088,993793,3370839,2734359
1978,2561_s3dkq4m2.mtx,90449,90449,4820891,390892,7272417,258143357
1979,2780_ldoor.mtx,952203,952203,46522475,10779387,98637741,2408881377
1980,0958_freeFlyingRobot_3.mtx,1718,1718,12922,6821,35255,233898
