index,mtx,m,n,nnz,mp16,mp4,mpnz
393,1831_lowThrust_9.mtx,18044,18044,219589,980032,16438272,224859136
394,1542_lhr04.mtx,4101,4101,82682,130368,3523840,84666368
395,1317_Trefethen_2000.mtx,2000,2000,41906,103744,2170368,42911744
396,0142_gams10am.mtx,114,171,407,1856,27136,416768
397,1786_bfly.mtx,49152,49152,196608,3014656,25165824,201326592
398,1733_lhr07.mtx,7337,7337,156508,238400,6604032,160264192
399,1208_c-21.mtx,3509,3509,32157,153600,2356224,32928768
400,0404_celegansneural.mtx,297,297,2345,16832,327168,2401280
401,0429_rdb450.mtx,450,450,2580,8896,190208,2641920
402,1243_lp_dfl001.mtx,6071,12230,35632,2070656,8962816,36487168
403,0308_oscil_dcop_45.mtx,430,430,1544,14080,171776,1581056
404,0052_Hamrle1.mtx,32,32,98,256,7168,100352
405,1543_lhr04c.mtx,4101,4101,82682,130368,3523840,84666368
406,1775_Ill_Stokes.mtx,20896,20896,191368,9593664,44733440,195960832
407,2482_srb1.mtx,54924,54924,2962152,2321344,60028672,3033243648
408,2801_bone010.mtx,986703,986703,71666325,83937728,1949049856,73386316800
409,0617_lshp_778.mtx,778,778,5272,24256,384256,5398528
410,1908_FX_March2010.mtx,1319,9498,301899,1524352,31262976,309144576
411,1438_G58.mtx,5000,5000,59140,2255872,14116864,60559360
412,2515_parabolic_fem.mtx,525825,525825,3674625,34751552,446890752,3762816000
413,2065_soc-sign-Slashdot081106.mtx,77357,77357,516575,23301056,115087360,528972800
414,0923_ex32.mtx,1159,1159,11343,30784,733696,11615232
415,2462_ch7-9-b5.mtx,423360,317520,2540160,22782144,309556736,2601123840
416,2268_case39.mtx,40216,40216,1042160,1075392,31301632,1067171840
417,2764_GL7d18.mtx,1955309,1548650,35590540,2266940416,9107868928,36444712960
418,0750_dwt_918.mtx,918,918,7384,28032,472576,7561216
419,2290_struct3.mtx,53570,53570,1173694,1911744,46752512,1201862656
420,0305_oscil_dcop_42.mtx,430,430,1544,14080,171776,1581056
421,0913_adder_dcop_14.mtx,1813,1813,11246,239872,1589504,11515904
422,1713_ccc.mtx,49152,49152,147456,589824,9437184,150994944
423,1770_Goodwin_023.mtx,6005,6005,182168,254784,8469504,186540032
424,2341_net75.mtx,23120,23120,1489200,7198528,102268928,1524940800
425,0597_de063155.mtx,852,1848,4913,37760,554752,5030912
426,0020_ch3-3-b1.mtx,18,9,36,128,2304,36864
427,2822_Bump_2911.mtx,2911419,2911419,127729899,228594304,4415832832,130795416576
428,0707_n4c5-b9.mtx,630,1895,6300,39744,711680,6451200
429,1256_162bit.mtx,3606,3597,37118,1080384,7671808,38008832
430,1356_bcsstm39.mtx,46772,46772,46772,187136,2993408,47894528
431,0655_fpga_dcop_47.mtx,1220,1220,5892,45184,635648,6033408
432,1358_meg4.mtx,5860,5860,46842,273984,4313600,47966208
433,2224_tube2.mtx,21498,21498,897056,747264,21528320,918585344
434,2307_amazon0302.mtx,262111,262111,1234877,44955392,216036608,1264514048
435,1448_Chem97Zt.mtx,2541,31022,62044,257344,4092160,63533056
436,2813_delaunay_n24.mtx,16777216,16777216,100663202,886888768,10737495040,103079118848
437,0479_utm300.mtx,300,300,3155,8576,174848,3230720
438,0557_N_biocarta.mtx,1922,1996,4335,59008,485120,4439040
439,2101_ncvxqp7.mtx,87500,87500,574962,6789952,97565696,588761088
440,1980_ecl32.mtx,51993,51993,380415,3927680,43258624,389544960
441,1154_n4c5-b5.mtx,4340,2852,26040,146496,2574592,26664960
442,0467_dwt_361.mtx,361,361,2953,4672,153856,3023872
443,1703_shock-9.mtx,36476,36476,142580,1135360,15402240,146001920
444,2783_delaunay_n23.mtx,8388608,8388608,50331568,439930304,5429255168,51539525632
445,2476_ins2.mtx,309412,309412,2751484,8574400,235493632,2817519616
446,2144_cbuckle.mtx,13681,13681,676515,505984,14023936,692751360
447,0181_TF10.mtx,99,107,622,1792,52224,636928
448,0110_dwt_59.mtx,59,59,267,768,20224,273408
449,0021_GD01_b.mtx,18,18,37,192,4352,37888
450,2547_t3dh_a.mtx,79171,79171,4352105,16515904,297222912,4456555520
451,2379_bibd_18_9.mtx,153,48620,1750320,1577664,68819456,1792327680
452,1000_delf.mtx,3170,6654,15397,136832,1709824,15766528
453,0003_mycielskian2.mtx,2,2,2,64,256,2048
454,2811_cage15.mtx,5154859,5154859,99199551,819748672,9203148544,101580340224
455,1891_mark3jac100sc.mtx,45769,45769,285215,4069440,41891328,292060160
456,0976_orsreg_1.mtx,2205,2205,14133,71552,1400320,14472192
457,0123_dolphins.mtx,62,62,318,1024,42752,325632
458,0590_lp_agg2.mtx,516,758,4740,22400,430080,4853760
459,0431_lpi_reactor.mtx,318,808,2591,20032,275712,2653184
460,1248_scagr7-2b.mtx,9743,13847,35885,188416,3706880,36746240
461,2064_hcircuit.mtx,105676,105676,513072,3123584,41137920,525385728
462,1048_spaceStation_9.mtx,1180,1180,19674,75264,1193984,20146176
463,0917_adder_dcop_41.mtx,1813,1813,11246,239872,1589504,11515904
464,2560_apache2.mtx,715176,715176,4817870,30003904,388368384,4933498880
465,1976_bcircuit.mtx,68902,68902,375558,3883328,38629376,384571392
466,0505_west0989.mtx,989,989,3537,21376,338176,3621888
467,0838_bcsstm38.mtx,8032,8032,10485,48768,788992,10736640
468,2723_kron_g500-logn18.mtx,262144,262144,21165908,1157165312,5254836992,21673889792
469,0730_bcsstm07.mtx,420,420,7252,11072,278784,7426048
470,2312_c-73b.mtx,169422,169422,1279274,6814784,103077888,1309976576
471,2342_web-NotreDame.mtx,325729,325729,1497134,9182336,101453824,1533065216
472,0634_gre_1107.mtx,1107,1107,5664,38208,578816,5799936
473,0585_mycielskian8.mtx,191,191,4720,6848,256768,4833280
474,1284_seymourl.mtx,4944,6316,38493,287360,3620864,39416832
475,0420_dw256B.mtx,512,512,2500,8064,156672,2560000
476,2593_ESOC.mtx,327062,37830,6019939,58339712,509100800,6164417536
477,0911_adder_dcop_31.mtx,1813,1813,11246,239872,1589504,11515904
478,0248_lpi_cplex2.mtx,224,378,1215,6336,119808,1244160
479,1169_model6.mtx,2096,5289,27628,247488,2378752,28291072
480,0405_ch7-8-b1.mtx,1176,56,2352,12160,215552,2408448
481,0849_adder_dcop_05.mtx,1813,1813,11097,237440,1567488,11363328
482,2344_boyd2.mtx,466316,466316,1500397,8826816,141231872,1536406528
483,1062_stoch_aircraft.mtx,3754,7517,20267,75008,2018048,20753408
484,0992_n3c6-b4.mtx,3003,1365,15015,77504,1391872,15375360
485,2589_pre2.mtx,659033,659033,5959282,47837952,662979072,6102304768
486,1402_ex3.mtx,1821,1821,52685,69888,1866240,53949440
487,0553_fs_541_4.mtx,541,541,4285,24128,317440,4387840
488,2752_rgg_n_2_21_s0.mtx,2097152,2097152,28975990,1063379968,7146058496,29671413760
489,1228_bcsstk11.mtx,1473,1473,34241,47680,1031936,35062784
490,1638_scsd8-2c.mtx,5130,35910,112770,348096,6166528,115476480
491,1772_ca-CondMat.mtx,23133,23133,186936,10923264,46938112,191422464
492,2432_mario002.mtx,389874,389874,2101242,37970496,285446656,2151671808
493,1982_viscoplastic2.mtx,32769,32769,381326,2379200,40096768,390477824
494,2677_crankseg_2.mtx,63838,63838,14148858,19147008,433947648,14488430592
495,2590_Ga3As3H12.mtx,61349,61349,5970947,17547328,275844096,6114249728
496,2404_Zd_Jac3.mtx,22835,22835,1916152,2893824,76410368,1962139648
497,0887_adder_dcop_29.mtx,1813,1813,11246,239872,1589504,11515904
498,2024_helm3d01.mtx,32226,32226,428444,8515008,61452032,438726656
499,0722_lshp1009.mtx,1009,1009,6865,32128,505600,7029760
500,0968_lp_fit1d.mtx,24,1049,13427,8448,398336,13749248
501,1810_s3rmt3m3.mtx,5357,5357,207695,174912,4541440,212679680
502,2549_TSOPF_RS_b678_c1.mtx,18696,18696,4396289,1636992,76528384,4501799936
503,0526_ck656.mtx,656,656,3884,12992,208384,3977216
504,2713_circuit5M_dc.mtx,3523317,3523317,19194193,133914112,1605106944,19654853632
505,0564_NotreDame_yeast.mtx,2114,2114,4480,219776,1065984,4587520
506,1627_gen4.mtx,1537,4298,107103,343232,5652736,109673472
507,1536_c-40.mtx,9941,9941,81501,339072,5209088,83457024
508,1886_chipcool0.mtx,20082,20082,281150,6153088,59832576,287897600
509,2738_dielFilterV2clx.mtx,607232,607232,25309272,129878784,2030437888,25916694528
510,1612_ford1.mtx,18728,18728,101576,848448,9780224,104013824
511,2167_pf2177(0).mtx,9728,9728,725144,8673024,117747712,742547456
512,0234_fs_183_1.mtx,183,183,1069,6976,110080,1094656
513,2541_offshore.mtx,259789,259789,4242673,99242560,857563648,4344497152
514,2385_oh2010.mtx,365344,365344,1768240,61270272,377559296,1810677760
515,1354_complex.mtx,1023,1408,46463,93952,2993920,47578112
516,2591_com-Youtube.mtx,1134890,1134890,5975248,234046208,1170797056,6118653952
517,0235_fs_183_3.mtx,183,183,1069,6976,110080,1094656
518,0338_oscil_dcop_44.mtx,430,430,1544,14080,171776,1581056
519,0951_D_7.mtx,1270,971,12714,233600,2468096,13019136
520,0239_rdb200.mtx,200,200,1120,3776,56320,1146880
521,2617_specular.mtx,477976,1600,7647616,9455616,219063296,7831158784
522,1791_SiNa.mtx,5743,5743,198787,857024,14533632,203557888
523,2540_pkustk04.mtx,55590,55590,4218660,7072704,129655808,4319907840
524,1796_flower_7_4.mtx,27693,67593,202218,5388160,44164608,207071232
525,0425_lpi_bgetam.mtx,400,816,2537,9088,174336,2597888
526,1114_G41.mtx,2000,2000,23570,618240,5278976,24135680
527,1447_rdist3a.mtx,2398,2398,61896,74496,1834496,63381504
528,0179_flower_5_1.mtx,211,201,602,10560,121600,616448
529,1443_viscoplastic1.mtx,4326,4326,61166,241024,5104640,62633984
530,0922_145bit.mtx,1002,993,11315,175872,1904640,11586560
531,1648_graphics.mtx,29493,11822,117954,827136,9207040,120784896
532,1134_delaunay_n12.mtx,4096,4096,24528,205504,2601472,25116672
533,2564_kron_g500-logn16.mtx,65536,65536,4912469,222524416,1176075008,5030368256
534,1077_circuit_2.mtx,4510,4510,21199,226240,2494464,21707776
535,2202_TSC_OPF_300.mtx,9774,9774,820804,545472,17061376,840503296
536,1996_nemeth06.mtx,9506,9506,394808,237888,10388736,404283392
537,0298_oscil_dcop_22.mtx,430,430,1544,14080,171776,1581056
538,1597_se.mtx,32768,32768,98300,654976,10484224,100659200
539,0314_oscil_dcop_56.mtx,430,430,1544,14080,171776,1581056
540,0322_oscil_dcop_46.mtx,430,430,1544,14080,171776,1581056
541,1017_rbsb480.mtx,480,480,17088,49344,1365760,17498112
542,2779_spal_004.mtx,10203,321696,46168124,178730304,2828428288,47276158976
543,0644_fpga_dcop_09.mtx,1220,1220,5888,45184,635136,6029312
544,2302_twotone.mtx,120750,120750,1224224,11385984,152520960,1253605376
545,1961_ncvxbqp1.mtx,50000,50000,349968,3791936,54371840,358367232
546,2305_msc10848.mtx,10848,10848,1229778,1682560,34947584,1259292672
547,1240_ch7-8-b2.mtx,11760,1176,35280,220736,3690496,36126720
548,0455_M20PI_n.mtx,1182,1182,2881,21376,266240,2950144
549,1282_G1.mtx,800,800,38352,160000,6386944,39272448
550,0562_pde900.mtx,900,900,4380,17856,387840,4485120
551,0860_adder_dcop_09.mtx,1813,1813,11239,239744,1588224,11508736
552,2620_Rucci1.mtx,1977885,109900,7791168,120491456,1016618752,7978156032
553,0378_lp_capri.mtx,271,482,1896,11648,184832,1941504
554,0237_bcsstm09.mtx,1083,1083,1083,4352,69376,1108992
555,0337_oscil_dcop_40.mtx,430,430,1544,14080,171776,1581056
556,1774_scsd8-2r.mtx,8650,60550,190210,587456,10401792,194775040
557,1030_Maragal_3.mtx,1690,860,18391,140032,1747456,18832384
558,0608_Franz1.mtx,2240,768,5120,74624,674048,5242880
559,0068_mycielskian5.mtx,23,23,142,256,8192,145408
560,1981_c-56.mtx,35910,35910,380900,1857984,25424896,390041600
561,2477_thermomech_dK.mtx,204316,204316,2846228,38349312,167623936,2914537472
562,1888_vsp_sctap1-2b_and_seymourl.mtx,40174,40174,281662,7623616,61511936,288421888
563,2725_gsm_106857.mtx,589446,589446,21758924,387478976,3138580480,22281138176
564,1410_Zewail.mtx,6752,6752,54233,1997056,12390144,55534592
565,0772_G32.mtx,2000,2000,8000,40000,640000,8192000
566,2458_c8_mat11_I.mtx,4562,5761,2462970,3093376,123770624,2522081280
567,1997_nemeth07.mtx,9506,9506,394812,237888,10388736,404287488
568,2177_copter2.mtx,55476,55476,759952,7209472,81035520,778190848
569,1288_nasa1824(0).mtx,1824,1824,39208,68992,1782784,40148992
570,1475_powersim.mtx,15838,15838,67562,391360,4267520,69183488
571,1968_GL7d13.mtx,47271,8899,356232,18614080,89868288,364781568
572,2189_ma2010.mtx,157508,157508,776610,30070400,169841152,795248640
573,2464_net125.mtx,36720,36720,2577200,11672384,174456320,2639052800
574,0261_M10PI_n1.mtx,528,528,1317,10816,120576,1348608
575,0625_west1505.mtx,1505,1505,5445,32320,520704,5575680
576,2220_Si10H16.mtx,17077,17077,875923,3569536,54935040,896945152
577,0403_netz4504_dual.mtx,615,615,2342,12608,296448,2398208
578,2049_vsp_c-60_data_cti_cs4.mtx,85830,85830,482160,8580160,58500608,493731840
579,1141_G56.mtx,5000,5000,24996,1407424,6353920,25595904
580,1942_shyy161.mtx,76480,76480,329762,1493888,24269312,337676288
581,0393_gas11.mtx,459,862,2166,22592,235264,2217984
582,0999_lshp2233.mtx,2233,2233,15337,68736,1099008,15705088
583,1757_nasa2910.mtx,2910,2910,174296,169600,5250048,178479104
584,1043_deter4.mtx,3235,9133,19231,934528,4609280,19692544
585,0361_shl_200.mtx,663,663,1726,20800,218368,1767424
586,0981_mycielskian9.mtx,383,383,14542,22016,792576,14891008
587,2314_Raj1.mtx,263743,263743,1302464,13102976,137780480,1333723136
588,1320_Kaufhold.mtx,8765,8765,42471,728832,6825984,43490304
589,0943_can_1054.mtx,1054,1054,12196,76928,999424,12488704
590,0432_gams60am.mtx,714,1071,2607,9984,164864,2669568
591,1811_g3rmt3m3.mtx,5357,5357,207695,174912,4541440,212679680
592,2270_watson_1.mtx,201155,386992,1055093,7583360,114653952,1080415232
593,1919_Goodwin_030.mtx,10142,10142,312814,432640,14337536,320321536
594,0626_n3c6-b3.mtx,1365,455,5460,27008,482816,5591040
595,0535_bp_400.mtx,822,822,4028,53248,537856,4124672
596,2786_hugebubbles-00000.mtx,18318143,18318143,54940162,1192035584,7792998656,56258725888
597,1949_graham1.mtx,9035,9035,335504,498688,12094464,343556096
598,0521_bp_200.mtx,822,822,3802,46272,476416,3893248
599,0284_flower_8_1.mtx,625,513,1538,48576,317696,1574912
600,1269_reorientation_8.mtx,3108,3108,37894,173248,2607872,38803456
601,1852_nh2010.mtx,48837,48837,234550,8333184,50455552,240179200
602,2410_conf6_0-8x8-20.mtx,49152,49152,1916928,3211264,65011712,1962934272
603,1794_mod2.mtx,34774,66409,199810,1275136,19138048,204605440
604,1569_model5.mtx,1888,11802,89925,485504,8561920,92083200
605,2154_md2010.mtx,145247,145247,700378,28888512,157435904,717187072
606,1233_msc00726.mtx,726,726,34518,42496,1423360,35346432
607,2014_nv2010.mtx,84538,84538,416998,17206592,91224576,427005952
608,1294_G30.mtx,2000,2000,39980,924032,9489920,40939520
609,2565_LargeRegFile.mtx,2111154,801374,4944201,46073472,482911488,5062861824
610,0944_grid2_dual.mtx,3136,3136,12224,127744,1640192,12517376
611,2027_GT01R.mtx,7980,7980,430909,398400,11454208,441250816
612,2211_ms2010.mtx,171778,171778,839980,31381696,185473792,860139520
613,0282_cz148.mtx,148,148,1527,3328,99072,1563648
614,0758_WorldCities.mtx,315,100,7518,8960,433920,7698432
615,0697_jpwh_991.mtx,991,991,6027,59072,1079552,6171648
616,1600_ex15.mtx,6867,6867,98671,243584,4165888,101039104
617,3000_0006_real.mtx,5,5,10,64,768,10240
618,1382_c-25.mtx,3797,3797,49635,237696,3044864,50826240
619,2253_2D_54019_highK.mtx,54019,54019,996414,2231104,37032192,1020327936
620,2815_ML_Geer.mtx,1504002,1504002,110879972,102700480,2689122560,113541091328
621,0777_rosen7.mtx,264,776,8034,6208,147968,8226816
622,0186_gent113.mtx,113,113,655,2496,43264,670720
623,1252_dynamicSoaringProblem_5.mtx,3271,3271,36789,120000,1954304,37671936
624,0089_n2c6-b1.mtx,105,15,210,448,16896,215040
625,2794_Hook_1498.mtx,1498023,1498023,60917445,149897920,2569633792,62379463680
626,1019_spaceStation_10.mtx,1272,1272,17478,80448,1228544,17897472
627,2461_power9.mtx,155376,155376,2512300,12269120,159443968,2572595200
628,2082_rail_79841.mtx,79841,79841,553921,5698112,67054336,567215104
629,1229_bcsstk12.mtx,1473,1473,34241,47680,1031936,35062784
630,1464_Oregon-2.mtx,11806,11806,65460,2431808,14498816,67031040
631,2070_c-67b.mtx,57975,57975,531935,2145664,34675712,544701440
632,2164_c-64.mtx,51035,51035,717841,2179584,35244288,735069184
633,1906_208bit.mtx,24430,24421,299756,10280960,58541824,306950144
634,2740_GL7d17.mtx,1548650,955128,25978098,1651810752,6646995456,26601572352
635,1585_cond-mat.mtx,16726,16726,95188,2687168,14009856,97472512
636,0415_str_0.mtx,363,363,2454,9728,142336,2512896
637,1195_freeFlyingRobot_7.mtx,3918,3918,31046,125888,2088192,31791104
638,0592_tumorAntiAngiogenesis_8.mtx,490,490,4776,16064,277504,4890624
639,0567_lp_tuff.mtx,333,628,4561,18624,278784,4670464
640,1308_ex27.mtx,974,974,40782,42944,1294336,41760768
641,1531_lock2232.mtx,2232,2232,80352,78016,1864704,82280448
642,0326_oscil_dcop_32.mtx,430,430,1544,14080,171776,1581056
643,2382_pcrystk03.mtx,24696,24696,1751178,1889024,46400000,1793206272
644,2120_vsp_bump2_e18_aa01_model1_crew1.mtx,56438,56438,601602,14727232,103950080,616040448
645,2097_sinc15.mtx,11532,11532,568526,2856384,43664640,582170624
646,2333_std1_Jac3.mtx,21982,21982,1455848,2454528,62612224,1490788352
647,2468_nasasrb.mtx,54870,54870,2677324,2300928,72763904,2741579776
648,0957_lshp1882.mtx,1882,1882,12904,57728,917760,13213696
649,2720_rajat31.mtx,4690002,4690002,20316253,271746624,2660400128,20803843072
650,2426_pa2010.mtx,421545,421545,2058462,72923712,434625280,2107865088
651,2147_heart2.mtx,2339,2339,682797,328128,14122752,699184128
652,2126_TSOPF_RS_b162_c3.mtx,15374,15374,610299,503424,14731520,624946176
653,1659_foldoc.mtx,13356,13356,120238,2315648,13122048,123123712
654,2008_light_in_tissue.mtx,29282,29282,406084,1513664,24193792,415830016
655,0866_adder_dcop_51.mtx,1813,1813,11246,239872,1589504,11515904
656,1672_aug3dcqp.mtx,35543,35543,128115,1120512,14269440,131189760
657,1977_k3plates.mtx,11107,11107,378927,505920,11347712,388021248
658,0013_relat3.mtx,12,5,24,64,1024,24576
659,2083_Trefethen_20000b.mtx,19999,19999,554435,1577984,30366208,567741440
660,2039_epb3.mtx,84617,84617,463625,2361216,31563008,474752000
661,1335_n3c6-b8.mtx,4935,6435,44415,243904,4279552,45480960
662,1273_lp_qap12.mtx,3192,8856,38304,868032,6250752,39223296
663,0649_fpga_dcop_32.mtx,1220,1220,5892,45184,635648,6033408
664,0499_lp_beaconfd.mtx,173,295,3408,5824,194304,3489792
665,2553_torso3.mtx,259156,259156,4429042,20281152,308619008,4535339008
666,1712_D6-6.mtx,120576,23740,146880,4113920,25402880,150405120
667,2459_c8_mat11.mtx,4562,5761,2462970,3108480,123563776,2522081280
668,0693_fs_760_2.mtx,760,760,5976,38976,374016,6119424
669,1987_nmos3.mtx,18588,18588,386594,3777664,35669248,395872256
670,2696_af_3_k101.mtx,503625,503625,17550675,16494400,430142720,17971891200
671,0319_oscil_dcop_27.mtx,430,430,1544,14080,171776,1581056
672,2036_ex40.mtx,7740,7740,458012,572800,16202496,469004288
673,0518_mk9-b2.mtx,1260,378,3780,25344,422144,3870720
674,2063_gridgena.mtx,48962,48962,512084,1359808,21891328,524374016
675,0755_jagmesh7.mtx,1138,1138,7450,31744,551168,7628800
676,0220_n4c6-b15.mtx,60,920,960,7424,124672,983040
677,1121_rosen1.mtx,520,1544,23794,16384,426496,24365056
678,2413_trdheim.mtx,22098,22098,1935324,1068672,36430592,1981771776
679,0271_rajat05.mtx,301,301,1384,8640,113152,1417216
680,0651_fpga_dcop_46.mtx,1220,1220,5892,45184,635648,6033408
681,2789_road_usa.mtx,23947347,23947347,57708624,1404005376,10752221952,59093630976
682,0456_S20PI_n.mtx,1182,1182,2881,21376,266240,2950144
683,0358_IG5-8.mtx,156,292,1711,4992,157696,1752064
684,2664_fullb.mtx,199187,199187,11708077,14111104,318496512,11989070848
685,1372_mimo28x28_system.mtx,13251,13251,48737,489792,5330944,49906688
686,0714_orbitRaising_2.mtx,739,739,6526,22912,359680,6682624
687,2390_invextr1_new.mtx,30412,30412,1793881,6511168,119171328,1836934144
688,0223_SmallW.mtx,396,396,994,9216,141312,1017856
689,2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,4033156,221976064,1022695936,4129951744
690,0673_fpga_dcop_11.mtx,1220,1220,5892,45184,635648,6033408
691,1765_wang4.mtx,26068,26068,177196,918272,14456576,181448704
692,1715_case9.mtx,14454,14454,147972,352704,6110720,151523328
693,1622_nasa4704(0).mtx,4704,4704,104756,181888,5012992,107270144
694,0700_qh1484.mtx,1484,1484,6110,48064,450304,6256640
695,1840_mark3jac080.mtx,36609,36609,227955,3249152,33463808,233425920
696,2319_raefsky4.mtx,19779,19779,1328611,1158464,36032768,1360497664
697,2195_shar_te2-b3.mtx,200200,200200,800800,14342912,133800448,820019200
698,0360_lp_scagr25.mtx,471,671,1725,8064,174848,1766400
699,0863_adder_dcop_19.mtx,1813,1813,11245,239808,1589248,11514880
700,1934_pwt(0).mtx,36519,36519,326107,1349184,24816128,333933568
701,2093_wathen120.mtx,36441,36441,565761,1437568,23984896,579339264
702,0372_D_5.mtx,434,115,1832,13824,314624,1875968
703,2433_wave.mtx,156317,156317,2118662,13309760,193525760,2169509888
704,0149_gre_115.mtx,115,115,421,2560,45824,431104
