index,mtx,m,n,nnz,mp16,mp4,mpnz
1659,1579_stormg2-27.mtx,14441,37485,94274,13401,42416,94274
1660,2191_EternityII_A.mtx,7362,150638,782087,132763,492408,782087
1661,1211_lpl2.mtx,3294,10881,32232,3713,12914,32232
1662,0865_adder_dcop_44.mtx,1813,1813,11245,3748,6209,11245
1663,1506_xingo3012.mtx,20944,20944,74386,11370,23548,74386
1664,0258_gams30am.mtx,354,531,1287,84,321,1287
1665,1219_cavity05.mtx,1182,1182,32747,732,4695,32747
1666,1179_ca-GrQc.mtx,5242,5242,28980,23914,27929,28980
1667,2250_la2010.mtx,204447,204447,980634,562185,829851,980634
1668,0532_olm1000.mtx,1000,1000,3996,187,748,3996
1669,0890_adder_dcop_54.mtx,1813,1813,11246,3748,6209,11246
1670,1893_t520.mtx,5563,5563,286341,3448,26705,286341
1671,0024_farm.mtx,7,17,41,2,9,41
1672,1833_lowThrust_10.mtx,18260,18260,222005,16062,64994,222005
1673,2576_para-4.mtx,153226,153226,5326228,708271,2029141,5326228
1674,0771_bwm2000.mtx,2000,2000,7996,623,1996,7996
1675,2001_mark3jac140sc.mtx,64089,64089,399735,89285,229478,399735
1676,2768_PFlow_742.mtx,742793,742793,37138461,894453,5590945,37138461
1677,1914_lhr14c.mtx,14270,14270,307858,7384,50820,307858
1678,0881_adder_dcop_20.mtx,1813,1813,11246,3748,6209,11246
1679,1859_cond-mat-2003.mtx,31163,31163,240058,109260,140489,240058
1680,1209_reorientation_3.mtx,2513,2513,32166,2171,8775,32166
1681,2353_sparsine.mtx,50000,50000,1548988,737049,1407614,1548988
1682,2129_nd2010.mtx,133769,133769,625946,307221,499274,625946
1683,1632_c-42.mtx,10471,10471,110285,7219,24810,110285
1684,0278_nnc261.mtx,261,261,1500,109,435,1500
1685,1993_nemeth03.mtx,9506,9506,394808,3717,40581,394808
1686,0622_GL6_D_7.mtx,636,470,5378,1044,3839,5378
1687,2206_nm2010.mtx,168609,168609,830970,540014,718658,830970
1688,1884_s2rmq4m1.mtx,5489,5489,281111,2992,24587,281111
1689,1262_t2dal.mtx,4257,4257,37465,1939,8409,37465
1690,0331_oscil_dcop_48.mtx,430,430,1544,220,671,1544
1691,0891_adder_dcop_59.mtx,1813,1813,11246,3748,6209,11246
1692,0989_D_8.mtx,1132,1271,14966,4150,11395,14966
1693,1806_route.mtx,20894,43019,206782,55695,110631,206782
1694,1578_ex26.mtx,2163,2163,94033,2008,12369,94033
1695,1863_lp_cre_d.mtx,8926,73948,246614,23986,101950,246614
1696,0762_gr_30_30.mtx,900,900,7744,279,1515,7744
1697,1042_ex21.mtx,656,656,19144,335,1988,19144
1698,2380_crashbasis.mtx,160000,160000,1750416,89000,434016,1750416
1699,2662_tp-6.mtx,142752,1014301,11537419,1114125,5199602,11537419
1700,1602_ex9.mtx,3363,3363,99471,1689,12725,99471
1701,1257_deter7.mtx,6375,18153,37131,29323,35355,37131
1702,0285_oscil_dcop_38.mtx,430,430,1544,220,671,1544
1703,2490_net150.mtx,43520,43520,3121200,211026,684198,3121200
1704,1826_ABACUS_shell_hd.mtx,23412,23412,218484,27668,133999,218484
1705,0002_Trec3.mtx,1,2,1,1,1,1
1706,2526_laminar_duct3D.mtx,67173,67173,3833077,87165,461858,3833077
1707,2079_soc-sign-Slashdot090221.mtx,82144,82144,549202,386687,477285,549202
1708,1329_freeFlyingRobot_13.mtx,5718,5718,43994,2617,10955,43994
1709,1380_tuma2.mtx,12992,12992,49365,5492,19445,49365
1710,2622_TEM181302.mtx,181302,181302,7839010,311376,1195136,7839010
1711,1507_c-37.mtx,8204,8204,74676,7941,21487,74676
1712,1854_ca-HepPh.mtx,12008,12008,237010,170959,223184,237010
1713,0185_lpi_box1.mtx,231,261,651,60,302,651
1714,0523_can_445.mtx,445,445,3809,200,986,3809
1715,0738_cavity01.mtx,317,317,7327,167,1109,7327
1716,1503_poli4.mtx,33833,33833,73249,27500,39484,73249
1717,0541_young4c.mtx,841,841,4089,259,1429,4089
1718,0793_Trec10.mtx,106,478,8612,155,1734,8612
1719,1952_gyro_m.mtx,17361,17361,340431,38518,143053,340431
1720,1624_rajat09.mtx,24482,24482,105573,22041,54058,105573
1721,2529_ASIC_680k.mtx,682862,682862,3871773,415090,1284213,3871773
1722,2208_pds-70.mtx,114944,390005,833465,565035,767079,833465
1723,1564_n4c6-b13.mtx,6300,25605,88200,10354,40416,88200
1724,1055_G45.mtx,1000,1000,19980,3925,17166,19980
1725,1928_IG5-15.mtx,11369,11987,323509,58661,205464,323509
1726,0031_GD98_a.mtx,38,38,50,7,30,50
1727,1245_Trec11.mtx,235,1138,35705,729,8049,35705
1728,2469_matrix-new_3.mtx,125329,125329,2678750,105446,426000,2678750
1729,2719_msdoor.mtx,415863,415863,20240935,484172,2079508,20240935
1730,0339_oscil_dcop_35.mtx,430,430,1544,220,671,1544
1731,0409_bcsstk05.mtx,153,153,2423,38,381,2423
1732,0171_cat_ears_3_1.mtx,204,181,542,137,348,542
1733,1651_conf6_0-4x4-30.mtx,3072,3072,119808,3008,15872,119808
1734,0302_oscil_dcop_19.mtx,430,430,1544,220,671,1544
1735,0112_will57.mtx,57,57,281,12,72,281
1736,1183_rdb5000.mtx,5000,5000,29600,2139,6100,29600
1737,1176_tomography.mtx,500,500,28726,680,5427,28726
1738,0676_fpga_dcop_01.mtx,1220,1220,5892,706,2483,5892
1739,1958_vibrobox.mtx,12328,12328,342828,28399,109896,342828
1740,2403_loc-Gowalla.mtx,196591,196591,1900654,1020006,1448522,1900654
1741,2297_Linux_call_graph.mtx,324085,324085,1208908,563643,884895,1208908
1742,2708_af_shell4.mtx,504855,504855,17588875,252226,1687832,17588875
1743,2188_bundle1.mtx,10581,10581,770901,7764,67686,770901
1744,1878_fxm4_6.mtx,22400,47185,265442,15985,81357,265442
1745,0668_fpga_dcop_36.mtx,1220,1220,5892,706,2483,5892
1746,1144_n3c6-b9.mtx,2511,4935,25110,2250,9813,25110
1747,0313_oscil_dcop_18.mtx,430,430,1544,220,671,1544
1748,1405_shermanACd.mtx,6136,6136,53329,13340,26651,53329
1749,1290_spaceShuttleEntry_4.mtx,2450,2450,39669,2466,9702,39669
1750,0325_oscil_dcop_08.mtx,430,430,1544,220,671,1544
1751,1389_rel7.mtx,21924,1045,50636,10769,27096,50636
1752,0195_n3c6-b11.mtx,60,675,720,81,353,720
1753,2252_kneser_10_4_1.mtx,349651,330751,992252,836744,945737,992252
1754,0757_bfwa782.mtx,782,782,7514,491,2444,7514
1755,0901_adder_dcop_46.mtx,1813,1813,11246,3748,6209,11246
1756,1186_TF14.mtx,2644,3160,29862,4496,17416,29862
1757,1407_ex36.mtx,3079,3079,53843,2207,15398,53843
1758,1384_mbeaflw.mtx,496,496,49920,919,9650,49920
1759,2121_lp_osa_30.mtx,4350,104374,604488,42021,220058,604488
1760,2429_com-DBLP.mtx,317080,317080,2099732,1475187,1627147,2099732
1761,0760_D_10.mtx,460,816,7614,1263,5364,7614
1762,1327_N_reactome.mtx,10204,16559,43816,7257,18604,43816
1763,0082_lap_25.mtx,25,25,169,4,29,169
1764,2232_pds-80.mtx,129181,434580,927826,631769,854645,927826
1765,0864_adder_dcop_13.mtx,1813,1813,11245,3748,6209,11245
1766,1196_lp_greenbea.mtx,2392,5598,31070,2720,9930,31070
1767,1675_rajat10.mtx,30202,30202,130303,27210,66714,130303
1768,0503_dwt_193.mtx,193,193,3493,93,753,3493
1769,1008_California.mtx,9664,9664,16150,7708,11741,16150
1770,0176_08blocks.mtx,300,300,592,53,219,592
1771,0438_fs_680_2.mtx,680,680,2646,228,658,2646
1772,2712_Freescale1.mtx,3428755,3428755,18920347,2293049,6813036,18920347
1773,1039_polblogs.mtx,1490,1490,19025,5116,14531,19025
1774,1143_TSOPF_FS_b9_c1.mtx,2454,2454,25032,984,4080,25032
1775,1414_ex10.mtx,2410,2410,54840,1393,9343,54840
1776,0830_dw1024.mtx,2048,2048,10114,598,2506,10114
1777,0598_SmaGri.mtx,1059,1059,4919,1652,3846,4919
1778,1882_bayer01.mtx,57735,57735,277774,27412,101609,277774
1779,2613_pkustk12.mtx,94653,94653,7512317,206224,937574,7512317
1780,2058_c-66b.mtx,49989,49989,499007,51019,134030,499007
1781,0355_494_bus.mtx,494,494,1666,495,926,1666
1782,2761_ss.mtx,1652680,1652680,34753577,2042636,8891663,34753577
1783,0929_freeFlyingRobot_2.mtx,1338,1338,11600,652,2600,11600
1784,1960_cvxbqp1.mtx,50000,50000,349968,59249,212390,349968
1785,1187_n3c6-b5.mtx,5005,3003,30030,2559,11511,30030
1786,1566_garon1.mtx,3175,3175,88927,6095,25092,88927
1787,0916_adder_dcop_35.mtx,1813,1813,11246,3748,6209,11246
1788,2795_Geo_1438.mtx,1437960,1437960,63156690,2218657,9796832,63156690
1789,2679_3Dspectralwave2.mtx,292008,292008,14322744,992545,5311758,14322744
1790,1502_aa01.mtx,823,8904,72965,6184,20829,72965
1791,1165_3elt.mtx,4720,4720,27444,4707,18657,27444
1792,0106_bibd_9_3.mtx,36,84,252,15,69,252
1793,1819_jan99jac100.mtx,34454,34454,215862,54212,99616,215862
1794,1707_lp_osa_07.mtx,1118,25067,144812,10093,52586,144812
1795,2133_rajat16.mtx,94294,94294,641159,89210,253114,641159
1796,0075_refine.mtx,29,62,153,7,48,153
1797,0151_ash219.mtx,219,85,438,36,165,438
1798,2043_ch8-8-b3.mtx,117600,18816,470400,51832,202961,470400
1799,2299_boyd1.mtx,93279,93279,1211231,29143,141582,1211231
1800,0201_bwm200.mtx,200,200,796,63,196,796
1801,0204_dwt_234.mtx,234,234,834,51,307,834
1802,1686_cavity23.mtx,4562,4562,138187,2920,19551,138187
1803,1376_rajat13.mtx,7598,7598,48922,3573,15984,48922
1804,1885_s1rmq4m1.mtx,5489,5489,281111,2992,24587,281111
1805,0196_lpi_klein1.mtx,54,108,750,18,155,750
1806,0193_will199.mtx,199,199,701,77,279,701
1807,0445_lp_e226.mtx,223,472,2768,185,830,2768
1808,2357_pkustk09.mtx,33960,33960,1583640,40463,156666,1583640
1809,1403_ch7-9-b2.mtx,17640,1512,52920,5294,21518,52920
1810,2389_IG5-18.mtx,47894,41550,1790490,484140,1289095,1790490
1811,1526_cegb3024.mtx,3024,3024,79848,1987,9628,79848
1812,0138_tub100.mtx,100,100,396,19,73,396
1813,2000_ca-AstroPh.mtx,18772,18772,396160,318184,380959,396160
1814,0994_Erdos992.mtx,6100,6100,15030,10396,14454,15030
1815,1400_aa4.mtx,426,7195,52121,5706,17787,52121
1816,0301_oscil_dcop_15.mtx,430,430,1544,220,671,1544
1817,2179_Andrews.mtx,60000,60000,760154,673608,712418,760154
1818,1869_tandem_vtx.mtx,18454,18454,253350,33016,99750,253350
1819,0263_n4c5-b10.mtx,120,630,1320,114,564,1320
1820,2578_cont11_l.mtx,1468599,1961394,5382999,490663,1959124,5382999
1821,1441_crack.mtx,10240,10240,60760,20089,38554,60760
1822,2308_std1_Jac2.mtx,21982,21982,1248731,37067,225603,1248731
1823,0270_can_161.mtx,161,161,1377,31,345,1377
1824,0211_gre_216a.mtx,216,216,876,49,266,876
1825,2831_mawi_201512020130.mtx,128568730,128568730,270234840,31811275,82992118,270234840
1826,0407_ch5-5-b3.mtx,600,600,2400,289,1132,2400
1827,0731_dwt_869.mtx,869,869,7285,247,1712,7285
1828,0509_dwt_419.mtx,419,419,3563,293,1221,3563
1829,0102_Sandi_authors.mtx,86,86,248,34,186,248
1830,2267_IG5-17.mtx,30162,27944,1035008,247016,717896,1035008
1831,2594_GL7d15.mtx,460261,171375,6080381,5934781,6069450,6080381
1832,2763_packing-500x100x100-b050.mtx,2145852,2145852,34976486,2282888,9863804,34976486
1833,2071_Maragal_6.mtx,21255,10152,537694,59489,155018,537694
1834,1265_GL7d12.mtx,8899,1019,37519,17402,35183,37519
1835,0108_cat_ears_2_1.mtx,85,85,254,36,161,254
1836,0178_ch5-5-b4.mtx,120,600,600,119,366,600
1837,1300_G23.mtx,2000,2000,39980,14466,37140,39980
1838,0650_fpga_dcop_51.mtx,1220,1220,5892,706,2483,5892
1839,0584_hor_131.mtx,434,434,4710,294,1389,4710
1840,0045_LF10.mtx,18,18,82,4,13,82
1841,1173_G62.mtx,7000,7000,28000,3040,12150,28000
1842,1287_nasa1824.mtx,1824,1824,39208,1078,6964,39208
1843,1312_mk12-b2.mtx,13860,1485,41580,4346,17411,41580
1844,0162_bcsstm20.mtx,485,485,485,31,122,485
1845,2087_c-62.mtx,41731,41731,559343,89725,189203,559343
1846,2223_tube1.mtx,21498,21498,897056,13270,91613,897056
1847,2785_nv2.mtx,1453908,1453908,52728362,45750840,49688319,52728362
1848,1716_TSOPF_FS_b9_c6.mtx,14454,14454,147972,5511,23870,147972
1849,1742_ulevimin.mtx,6590,46937,164538,16254,64575,164538
1850,1442_sit100.mtx,10262,10262,61046,6833,26902,61046
1851,2793_rgg_n_2_22_s0.mtx,4194304,4194304,60718396,40023970,59106824,60718396
1852,1036_mk10-b3.mtx,4725,3150,18900,2814,9748,18900
1853,2572_Si34H36.mtx,97569,97569,5156379,343935,1284691,5156379
1854,1515_cavity13.mtx,2597,2597,76367,1640,11139,76367
1855,2669_test1.mtx,392908,392908,12968200,5196345,11358295,12968200
1856,1950_ct2010.mtx,67578,67578,336352,189621,280047,336352
1857,1078_bayer09.mtx,3083,3083,21216,1281,5018,21216
1858,2475_helm2d03.mtx,392257,392257,2741935,440183,1370663,2741935
1859,1721_bloweya.mtx,30004,30004,150009,9997,39999,150009
1860,1666_aft01.mtx,8205,8205,125567,4763,21848,125567
1861,2373_ny2010.mtx,350169,350169,1709544,982637,1428198,1709544
1862,1470_bips07_2476.mtx,16861,16861,66498,10960,28374,66498
1863,0633_rdb968.mtx,968,968,5632,403,1144,5632
1864,0265_Cities.mtx,55,46,1342,12,162,1342
1865,0465_wm3.mtx,207,260,2948,107,567,2948
1866,0857_adder_dcop_06.mtx,1813,1813,11224,3740,6195,11224
1867,1466_c-30.mtx,5321,5321,65693,2217,11799,65693
1868,1162_ex2.mtx,441,441,26839,294,2501,26839
1869,1994_nemeth02.mtx,9506,9506,394808,3717,40581,394808
1870,0711_lp_fffff800.mtx,524,1028,6401,377,1406,6401
1871,0131_bfwb62.mtx,62,62,342,14,118,342
1872,1319_utm3060.mtx,3060,3060,42211,1340,8493,42211
1873,1163_freeFlyingRobot_6.mtx,3358,3358,27030,1692,7017,27030
1874,1720_pds10.mtx,16558,16558,149658,14739,72344,149658
1875,1021_Si2.mtx,769,769,17801,969,4805,17801
1876,0254_n3c5-b5.mtx,210,252,1260,85,444,1260
1877,2648_atmosmodl.mtx,1489752,1489752,10319760,1010700,3317292,10319760
1878,2412_opt1.mtx,15449,15449,1930655,23008,191657,1930655
1879,0746_scrs8-2c.mtx,1820,3499,7367,823,3778,7367
1880,0359_shl_400.mtx,663,663,1712,364,894,1712
1881,0027_LFAT5.mtx,14,14,46,1,14,46
1882,2448_fl2010.mtx,484481,484481,2346294,1552339,2030793,2346294
1883,2716_hugetric-00010.mtx,6592765,6592765,19771708,10004401,13211326,19771708
1884,2273_ts-palko.mtx,22002,47235,1076903,84927,698851,1076903
1885,2336_NotreDame_actors.mtx,392400,127823,1470404,958488,1120042,1470404
1886,2493_sme3Dc.mtx,42930,42930,3148656,1541656,2448831,3148656
1887,2791_hugebubbles-00010.mtx,19458087,19458087,58359528,30606763,39758666,58359528
1888,1398_mk11-b4.mtx,10395,17325,51975,10252,31755,51975
1889,1040_wang2.mtx,2903,2903,19093,882,4652,19093
1890,0070_Trefethen_20b.mtx,19,19,147,4,21,147
1891,1177_spaceShuttleEntry_3.mtx,1834,1834,28757,1816,7198,28757
1892,0401_mhdb416.mtx,416,416,2312,76,304,2312
1893,2092_Goodwin_040.mtx,17922,17922,561677,12060,101459,561677
1894,0128_wheel_7_1.mtx,114,113,338,55,224,338
1895,1422_mark3jac020.mtx,9129,9129,56175,12185,31958,56175
1896,2318_fe_rotor.mtx,99617,99617,1324862,410409,655052,1324862
1897,2028_t0331-4l.mtx,664,46915,430982,66769,232697,430982
1898,2406_conf5_4-8x8-20.mtx,49152,49152,1916928,50176,253952,1916928
1899,0800_tols4000.mtx,4000,4000,8784,466,1915,8784
1900,2582_para-8.mtx,155924,155924,5416358,718814,2053357,5416358
1901,0961_Pd.mtx,8081,8081,13036,1774,4706,13036
1902,1755_IG5-14.mtx,6735,7621,173337,26769,104905,173337
1903,2805_channel-500x100x100-b050.mtx,4802000,4802000,85362744,5573693,20759220,85362744
1904,1259_lhr02.mtx,2954,2954,37206,1265,6911,37206
1905,0776_GD06_Java.mtx,1538,1538,8032,1771,4588,8032
1906,2425_neos3.mtx,512209,518832,2055024,209561,828231,2055024
1907,1280_G2.mtx,800,800,38352,2500,25080,38352
1908,1887_chipcool1.mtx,20082,20082,281150,96142,233721,281150
1909,0129_lp_sc105.mtx,105,163,340,24,136,340
1910,1582_lp_nug15.mtx,6330,22275,94950,38286,63156,94950
1911,0980_bibd_17_4b.mtx,136,2380,14280,637,4187,14280
1912,1236_cell1.mtx,7055,7055,34855,2173,8790,34855
1913,1348_g7jac020sc.mtx,5850,5850,45465,7422,19486,45465
1914,1478_nemspmm2.mtx,2301,8734,68225,5610,18220,68225
1915,0587_bp_1200.mtx,822,822,4726,1195,2782,4726
1916,2483_stomach.mtx,213360,213360,3021648,229178,832229,3021648
1917,1679_mycielskian11.mtx,1535,1535,134710,3332,28556,134710
1918,2278_ex11.mtx,16614,16614,1096948,19333,122264,1096948
1919,2711_Ga41As41H72.mtx,268096,268096,18488476,1105596,3998902,18488476
1920,2757_dielFilterV3clx.mtx,420408,420408,32886208,1984714,8541078,32886208
1921,2496_cnr-2000.mtx,325557,325557,3216152,206514,647272,3216152
1922,1247_circuit_1.mtx,2624,2624,35823,2607,9971,35823
1923,0947_D_9.mtx,815,1133,12395,2831,9284,12395
1924,1122_geom.mtx,7343,7343,23796,21968,23581,23796
1925,0120_mesh1em6.mtx,48,48,306,9,94,306
1926,0435_Harvard500.mtx,500,500,2636,284,806,2636
1927,1595_Goodwin_017.mtx,3317,3317,97773,2181,18040,97773
1928,2434_matrix_9.mtx,103430,103430,2121550,71020,313366,2121550
1929,0665_fpga_dcop_24.mtx,1220,1220,5892,706,2483,5892
1930,1037_spaceStation_8.mtx,1157,1157,18945,1159,4163,18945
1931,1848_lhr11c.mtx,10964,10964,233741,5633,38632,233741
1932,1540_176bit.mtx,7441,7431,82270,41410,64805,82270
1933,0502_hangGlider_1.mtx,360,360,3477,231,938,3477
1934,1529_TF15.mtx,6334,7742,80057,15476,49936,80057
1935,0060_wheel_4_1.mtx,36,41,122,9,59,122
1936,1734_c-49.mtx,21132,21132,157042,19779,43587,157042
1937,0044_Ragusa16.mtx,24,24,81,4,28,81
1938,0743_west2021.mtx,2021,2021,7353,687,2746,7353
1939,0543_bp_600.mtx,822,822,4172,929,2261,4172
1940,1787_rajat22.mtx,39899,39899,197264,22814,70953,197264
1941,1827_bcsstk28.mtx,4410,4410,219024,3122,19711,219024
1942,1050_p6000.mtx,2095,7967,19826,1034,3987,19826
1943,2742_FullChip.mtx,2987012,2987012,26621990,3210797,8945501,26621990
1944,0770_olm2000.mtx,2000,2000,7996,373,1498,7996
1945,1768_brainpc2.mtx,27607,27607,179395,9487,41404,179395
1946,0474_can_268.mtx,268,268,3082,187,917,3082
1947,0801_progas.mtx,1650,1900,8897,928,4286,8897
1948,0283_lp_scorpion.mtx,388,466,1534,132,512,1534
1949,0759_model2.mtx,379,1321,7607,431,2931,7607
1950,0536_nnc666.mtx,666,666,4044,356,1127,4044
1951,0813_G17.mtx,800,800,9334,2171,7317,9334
1952,1328_flower_5_4.mtx,5226,14721,43942,12056,34967,43942
1953,2401_imagesensor.mtx,118758,118758,1893170,182657,725286,1893170
1954,0642_fpga_dcop_10.mtx,1220,1220,5884,706,2478,5884
1955,1739_hvdc1.mtx,24842,24842,159981,19605,45488,159981
1956,1965_cit-HepTh.mtx,27770,27770,352807,276040,338445,352807
1957,0839_dwg961b.mtx,961,961,10591,631,2803,10591
1958,2626_degme.mtx,185501,659415,8127528,635646,4135306,8127528
1959,0529_young3c.mtx,841,841,3988,259,1393,3988
1960,2776_Hardesty3.mtx,8217820,7591564,40451632,3448291,13725765,40451632
1961,2157_thermomech_TK.mtx,102158,102158,711558,569109,622494,711558
1962,0392_west0381.mtx,381,381,2157,180,734,2157
1963,2729_12month1.mtx,12471,872622,22624727,4994821,14400258,22624727
1964,0033_GD95_a.mtx,36,36,57,8,33,57
1965,0955_grid2.mtx,3296,3296,12864,2088,6998,12864
1966,1264_lp_woodw.mtx,1098,8418,37487,2923,12255,37487
1967,1861_benzene.mtx,8219,8219,242669,16744,73967,242669
1968,2640_gearbox.mtx,153746,153746,9080404,194710,1188093,9080404
1969,2210_g7jac200.mtx,59310,59310,837936,191938,440070,837936
1970,0492_nos6.mtx,675,675,3255,183,1129,3255
1971,1753_jan99jac080sc.mtx,27534,27534,171522,42704,78876,171522
1972,1909_OPF_6000.mtx,29902,29902,302418,26053,71742,302418
1973,2059_ncvxqp3.mtx,75000,75000,499964,90473,324870,499964
1974,2666_Hardesty1.mtx,938905,938905,12143314,645034,2106394,12143314
1975,0318_oscil_dcop_30.mtx,430,430,1544,220,671,1544
1976,2030_c-63.mtx,44234,44234,434704,58063,136653,434704
1977,0346_oscil_trans_01.mtx,430,430,1614,227,689,1614
1978,2407_conf5_4-8x8-15.mtx,49152,49152,1916928,50176,253952,1916928
1979,2650_mip1.mtx,66463,66463,10352819,84512,788316,10352819
1980,2106_bas1lp.mtx,5411,9825,587775,27591,126162,587775
1981,1057_G57.mtx,5000,5000,20000,2165,8650,20000
1982,1190_bcsstk26.mtx,1922,1922,30336,905,4263,30336
1983,1215_rajat03.mtx,7602,7602,32653,6796,16732,32653
1984,1711_shermanACb.mtx,18510,18510,145149,30200,63959,145149
1985,1109_G40.mtx,2000,2000,23532,9804,20688,23532
1986,1615_psse0.mtx,26722,11028,102432,13698,37673,102432
1987,1184_n2c6-b5.mtx,4945,3003,29670,2483,11196,29670
1988,0948_can_1072.mtx,1072,1072,12444,1245,4066,12444
1989,1073_lshp3025.mtx,3025,3025,20833,1424,5887,20833
1990,2078_soc-sign-Slashdot090216.mtx,81871,81871,545671,384290,474278,545671
1991,1499_sts4098.mtx,4098,4098,72356,3889,19715,72356
1992,1658_scagr7-2r.mtx,32847,46679,120141,9936,48832,120141
1993,0014_lpi_itest2.mtx,9,13,26,1,7,26
1994,2151_neos2.mtx,132568,134128,685087,82275,238308,685087
1995,0930_DK01R.mtx,903,903,11766,169,2015,11766
1996,1444_barth5.mtx,15606,15606,61484,14774,42914,61484
1997,2777_kron_g500-logn19.mtx,524288,524288,43562265,39162005,42705217,43562265
1998,1476_ex37.mtx,3565,3565,67591,3403,21062,67591
1999,0320_oscil_dcop_04.mtx,430,430,1544,220,671,1544
2000,1492_fome11.mtx,12142,24460,71264,64611,70034,71264
2001,1867_TSOPF_RS_b39_c7.mtx,14098,14098,252446,5309,31686,252446
2002,2241_crplat2.mtx,18010,18010,960946,10518,75077,960946
2003,1375_mimo8x8_system.mtx,13309,13309,48872,7735,20942,48872
2004,2641_gupta3.mtx,16783,16783,9323427,81877,757612,9323427
2005,0859_adder_dcop_10.mtx,1813,1813,11232,3742,6198,11232
2006,1900_EX5(0).mtx,6545,6545,295680,23989,114359,295680
2007,1330_freeFlyingRobot_16.mtx,6078,6078,44006,2986,12285,44006
2008,2298_wi2010.mtx,253096,253096,1209404,630172,988430,1209404
2009,1434_co5.mtx,5774,12325,57993,11495,35066,57993
2010,2557_t2em.mtx,921632,921632,4590832,286756,1147708,4590832
2011,0831_dw2048.mtx,2048,2048,10114,598,2506,10114
2012,0329_oscil_dcop_34.mtx,430,430,1544,220,671,1544
2013,2072_nemeth15.mtx,9506,9506,539802,4215,50297,539802
2014,1654_conf5_0-4x4-14.mtx,3072,3072,119808,3008,15872,119808
2015,1763_t2dah_e.mtx,11445,11445,176117,6856,34578,176117
2016,1647_bcsstk15.mtx,3948,3948,117816,3135,18263,117816
2017,1767_t60k.mtx,60005,60005,178880,27691,94260,178880
2018,0182_bcsstk03.mtx,112,112,640,19,82,640
2019,2358_ch7-9-b4.mtx,317520,105840,1587600,193636,714398,1587600
2020,2456_nv1.mtx,75468,75468,2449194,563667,1876541,2449194
2021,2197_pkustk02.mtx,10800,10800,810000,13835,69282,810000
2022,1573_big.mtx,13209,13209,91465,19246,41091,91465
2023,2551_TSOPF_FS_b300.mtx,29214,29214,4400122,34734,336420,4400122
2024,1023_lshp2614.mtx,2614,2614,17980,1246,5076,17980
2025,1323_freeFlyingRobot_14.mtx,5958,5958,43298,2804,11075,43298
2026,0273_gre_343.mtx,343,343,1435,88,433,1435
2027,2254_preferentialAttachment.mtx,100000,100000,999970,940036,993941,999970
2028,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,319460,466908,871172
2029,0998_spaceStation_5.mtx,1019,1019,15219,970,3189,15219
2030,1572_IG5-13.mtx,3994,4731,91209,11835,51809,91209
2031,2667_halfb.mtx,224617,224617,12387821,193709,1127385,12387821
2032,2098_mri2.mtx,63240,147456,569160,51383,120756,569160
2033,0565_qiulp.mtx,1192,1900,4492,506,1519,4492
2034,1962_cond-mat-2005.mtx,40421,40421,351386,170357,214522,351386
2035,2649_atmosmodm.mtx,1489752,1489752,10319760,1010700,3317292,10319760
2036,1808_coater2.mtx,9540,9540,207308,7788,48904,207308
2037,2579_para-9.mtx,155924,155924,5416358,718814,2053357,5416358
2038,1120_ex29.mtx,2870,2870,23754,1208,4750,23754
2039,1010_flower_4_4.mtx,1837,5529,16466,3347,11982,16466
2040,0174_can_61.mtx,61,61,557,16,136,557
2041,1574_hangGlider_3.mtx,10260,10260,92703,6491,26151,92703
2042,1652_conf5_0-4x4-18.mtx,3072,3072,119808,3008,15872,119808
2043,2100_thermal1.mtx,82654,82654,574458,110122,266462,574458
2044,1798_c-51.mtx,23196,23196,203050,25054,60255,203050
2045,0715_minnesota.mtx,2642,2642,6606,1456,4669,6606
2046,1352_IG5-12.mtx,2296,2875,46260,5054,24515,46260
2047,0463_qh768.mtx,768,768,2934,385,866,2934
2048,0333_oscil_dcop_55.mtx,430,430,1544,220,671,1544
2049,0856_rajat02.mtx,1960,1960,11187,1164,4113,11187
2050,1197_lp_greenbeb.mtx,2392,5598,31070,2720,9930,31070
2051,2321_hvdc2.mtx,189860,189860,1347273,129623,358324,1347273
2052,1785_delaunay_n15.mtx,32768,32768,196548,26525,83041,196548
2053,1723_cage10.mtx,11397,11397,150645,13405,49210,150645
2054,2282_bcsstk37.mtx,25503,25503,1140977,15768,111682,1140977
2055,1374_zeros_nopss_13k.mtx,13296,13296,48827,6517,13839,48827
2056,1497_FA.mtx,10617,10617,72176,58957,67838,72176
2057,0035_n3c4-b3.mtx,15,20,60,2,16,60
2058,2292_xenon1.mtx,48600,48600,1181120,61356,220520,1181120
2059,0225_CAG_mat72.mtx,72,72,1012,22,222,1012
2060,1625_ex8.mtx,3096,3096,106344,1972,12922,106344
2061,0397_p0282.mtx,241,523,2207,99,542,2207
2062,0145_west0132.mtx,132,132,414,37,156,414
2063,1741_lowThrust_4.mtx,13562,13562,160947,11535,44040,160947
2064,2653_Si87H76.mtx,240369,240369,10661631,790882,2955587,10661631
2065,2571_web-Google.mtx,916428,916428,5105039,5081374,5099660,5105039
2066,1058_sherman3.mtx,5005,5005,20033,2331,7952,20033
2067,0041_wheel_3_1.mtx,21,25,74,4,31,74
2068,2419_bcsstk32.mtx,44609,44609,2014701,34211,213355,2014701
2069,0250_football(0).mtx,115,115,1226,63,672,1226
